Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary
2025-11-29,20:45,5v5,Touch_Division_12,REGULAR,Itis,https://pitfootball.com/league/pit-football/division/25/teams/342,47,Globo Gym Purple Cobras,https://pitfootball.com/league/pit-football/division/25/teams/280,20,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/25/schedule/757
2025-11-29,20:45,5v5,Touch_Division_9,REGULAR,Football Is Fun,https://pitfootball.com/league/pit-football/division/22/teams/365,28,tunasub,https://pitfootball.com/league/pit-football/division/22/teams/144,13,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/22/schedule/930
2025-11-29,19:45,5v5,Touch_Division_10,REGULAR,Football Team,https://pitfootball.com/league/pit-football/division/23/teams/222,19,59ers,https://pitfootball.com/league/pit-football/division/23/teams/340,25,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/23/schedule/761
2025-11-29,19:45,5v5,Touch_Division_17,REGULAR,Rach Hard Cachs,https://pitfootball.com/league/pit-football/division/32/teams/300,13,Back That Pass Up,https://pitfootball.com/league/pit-football/division/32/teams/302,26,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/32/schedule/756
2025-11-29,00:05,5v5,Touch_Division_11,REGULAR,Stone Cold Killas,https://pitfootball.com/league/pit-football/division/24/teams/277,33,Stranger Things,https://pitfootball.com/league/pit-football/division/24/teams/341,19,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/24/schedule/749
2025-11-29,00:05,5v5,Touch_Division_3,REGULAR,Cream of the century,https://pitfootball.com/league/pit-football/division/16/teams/205,21,Peaches and cream,https://pitfootball.com/league/pit-football/division/16/teams/208,8,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/16/schedule/743
2025-11-29,00:05,5v5,Touch_Division_3,REGULAR,Creamsicles,https://pitfootball.com/league/pit-football/division/16/teams/207,18,Cream on your TDs,https://pitfootball.com/league/pit-football/division/16/teams/206,45,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/16/schedule/746
2025-11-29,00:05,5v5,Touch_Division_7,REGULAR,We Survived,https://pitfootball.com/league/pit-football/division/20/teams/260,33,Folks from the East,https://pitfootball.com/league/pit-football/division/20/teams/356,6,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/20/schedule/740
2025-11-28,23:45,5v5,Touch_Division_15,REGULAR,Hawks,https://pitfootball.com/league/pit-football/division/28/teams/173,6,Les Rouges,https://pitfootball.com/league/pit-football/division/28/teams/116,26,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/28/schedule/780
2025-11-28,23:45,5v5,Touch_Division_16,REGULAR,Endzone,https://pitfootball.com/league/pit-football/division/29/teams/375,6,Cheeky Pints,https://pitfootball.com/league/pit-football/division/29/teams/295,37,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/29/schedule/755
2025-11-28,23:45,5v5,Touch_Division_18,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/division/33/teams/301,1,SKOL,https://pitfootball.com/league/pit-football/division/33/teams/307,37,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/33/schedule/753
2025-11-28,23:45,5v5,Touch_Division_9,REGULAR,tunasub,https://pitfootball.com/league/pit-football/division/22/teams/144,14,Deep Balls n House Calls,https://pitfootball.com/league/pit-football/division/22/teams/339,25,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/22/schedule/781
2025-11-28,23:05,5v5,Touch_Division_12,REGULAR,Young Wild and Free,https://pitfootball.com/league/pit-football/division/25/teams/275,25,Moneyball,https://pitfootball.com/league/pit-football/division/25/teams/124,29,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/25/schedule/748
2025-11-28,23:05,5v5,Touch_Division_13,REGULAR,Huddle Buddies,https://pitfootball.com/league/pit-football/division/26/teams/287,20,Dingos,https://pitfootball.com/league/pit-football/division/26/teams/286,47,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/26/schedule/739
2025-11-28,23:05,5v5,Touch_Division_1_&_2,REGULAR,MennoKnights and the Frog,https://pitfootball.com/league/pit-football/division/14/teams/127,27,Be Sexy,https://pitfootball.com/league/pit-football/division/14/teams/182,40,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/14/schedule/742
2025-11-28,23:05,Flag,Flag_D2_Recreational,REGULAR,Peg City Pipeline,https://pitfootball.com/league/pit-football/division/13/teams/225,20,North Bay IR,https://pitfootball.com/league/pit-football/division/13/teams/233,46,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/13/schedule/745
2025-11-28,22:45,5v5,Touch_Division_4,REGULAR,Rouge Gods,https://pitfootball.com/league/pit-football/division/17/teams/232,18,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/17/teams/177,20,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/17/schedule/751
2025-11-28,22:45,5v5,Touch_Division_6,REGULAR,Sideline Savants,https://pitfootball.com/league/pit-football/division/19/teams/252,29,Northern,https://pitfootball.com/league/pit-football/division/19/teams/254,19,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/19/schedule/752
2025-11-28,22:45,Coed,Coed_Division,REGULAR,St john's alumni,https://pitfootball.com/league/pit-football/division/30/teams/85,1,Kinda Athletic,https://pitfootball.com/league/pit-football/division/30/teams/204,0,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/30/schedule/750
2025-11-28,22:45,Coed,Coed_Division,REGULAR,Hot Chubb Time Machine,https://pitfootball.com/league/pit-football/division/30/teams/190,0,69ers,https://pitfootball.com/league/pit-football/division/30/teams/86,0,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/30/schedule/754
2025-11-28,22:05,5v5,Touch_Division_11,REGULAR,Honeysuckle Football Boys,https://pitfootball.com/league/pit-football/division/24/teams/278,6,Venum,https://pitfootball.com/league/pit-football/division/24/teams/142,27,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/24/schedule/741
2025-11-28,22:05,5v5,Touch_Division_14,REGULAR,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/division/27/teams/293,31,Banda Makers,https://pitfootball.com/league/pit-football/division/27/teams/290,32,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/27/schedule/738
2025-11-28,22:05,5v5,Touch_Division_8,REGULAR,vaudevillians,https://pitfootball.com/league/pit-football/division/21/teams/265,32,Blue Bunglers,https://pitfootball.com/league/pit-football/division/21/teams/263,44,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/21/schedule/747
2025-11-28,22:05,Flag,Flag_D3_Coed,REGULAR,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/division/31/teams/245,46,Fearless,https://pitfootball.com/league/pit-football/division/31/teams/241,12,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/31/schedule/744
2025-11-23,00:30,5v5,Touch_Division_10,REGULAR,Blue chew,https://pitfootball.com/league/pit-football/division/23/teams/261,20,Football Team,https://pitfootball.com/league/pit-football/division/23/teams/222,18,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/23/schedule/728
2025-11-23,00:30,5v5,Touch_Division_12,REGULAR,Touchdown there,https://pitfootball.com/league/pit-football/division/25/teams/249,22,Young Wild and Free,https://pitfootball.com/league/pit-football/division/25/teams/275,32,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/25/schedule/737
2025-11-23,00:30,5v5,Touch_Division_7,REGULAR,Past Our Bed Times,https://pitfootball.com/league/pit-football/division/20/teams/255,19,Guardians Coed,https://pitfootball.com/league/pit-football/division/20/teams/259,28,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/20/schedule/731
2025-11-23,00:30,5v5,Touch_Division_8,REGULAR,vaudevillians,https://pitfootball.com/league/pit-football/division/21/teams/265,0,Cannonball,https://pitfootball.com/league/pit-football/division/21/teams/268,45,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/21/schedule/734
2025-11-22,23:45,5v5,Touch_Division_10,REGULAR,Not So Young Guns,https://pitfootball.com/league/pit-football/division/23/teams/219,36,59ers,https://pitfootball.com/league/pit-football/division/23/teams/340,6,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/23/schedule/719
2025-11-22,23:45,5v5,Touch_Division_1_&_2,REGULAR,Sock Puppets,https://pitfootball.com/league/pit-football/division/14/teams/149,27,Polk High,https://pitfootball.com/league/pit-football/division/14/teams/134,43,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/14/schedule/722
2025-11-22,23:45,5v5,Touch_Division_3,REGULAR,Cream of the century,https://pitfootball.com/league/pit-football/division/16/teams/205,43,All black no cream,https://pitfootball.com/league/pit-football/division/16/teams/209,46,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/16/schedule/714
2025-11-22,23:45,5v5,Touch_Division_5,REGULAR,Avengers,https://pitfootball.com/league/pit-football/division/18/teams/248,26,Lizard Kings,https://pitfootball.com/league/pit-football/division/18/teams/247,7,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/18/schedule/725
2025-11-22,23:30,5v5,Touch_Division_12,REGULAR,EG204,https://pitfootball.com/league/pit-football/division/25/teams/374,18,Globo Gym Purple Cobras,https://pitfootball.com/league/pit-football/division/25/teams/280,36,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/25/schedule/727
2025-11-22,23:30,5v5,Touch_Division_15,REGULAR,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/28/teams/194,6,Hawks,https://pitfootball.com/league/pit-football/division/28/teams/173,20,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/28/schedule/733
2025-11-22,23:30,Coed,Coed_Division,REGULAR,Double tD’s,https://pitfootball.com/league/pit-football/division/30/teams/176,13,Mean Girls,https://pitfootball.com/league/pit-football/division/30/teams/201,26,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/30/schedule/736
2025-11-22,23:30,Flag,Flag_D3_Coed,REGULAR,Lechon Legends,https://pitfootball.com/league/pit-football/division/31/teams/244,20,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/division/31/teams/245,26,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/31/schedule/730
2025-11-22,22:45,5v5,Touch_Division_11,REGULAR,Honeysuckle Football Boys,https://pitfootball.com/league/pit-football/division/24/teams/278,19,Stranger Things,https://pitfootball.com/league/pit-football/division/24/teams/341,16,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/24/schedule/718
2025-11-22,22:45,5v5,Touch_Division_14,REGULAR,Brady's Deflated Balls,https://pitfootball.com/league/pit-football/division/27/teams/292,12,Banda Makers,https://pitfootball.com/league/pit-football/division/27/teams/290,6,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/27/schedule/713
2025-11-22,22:45,5v5,Touch_Division_14,REGULAR,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/division/27/teams/293,19,Average Sized Giants,https://pitfootball.com/league/pit-football/division/27/teams/284,46,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/27/schedule/724
2025-11-22,22:45,5v5,Touch_Division_1_&_2,REGULAR,Seafood City,https://pitfootball.com/league/pit-football/division/14/teams/213,33,Be Sexy,https://pitfootball.com/league/pit-football/division/14/teams/182,31,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/14/schedule/721
2025-11-22,22:30,5v5,Touch_Division_15,REGULAR,Walk-Off Flockas,https://pitfootball.com/league/pit-football/division/28/teams/165,13,Gooney Toons,https://pitfootball.com/league/pit-football/division/28/teams/288,47,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/28/schedule/735
2025-11-22,22:30,5v5,Touch_Division_16,REGULAR,Cheeky Pints,https://pitfootball.com/league/pit-football/division/29/teams/295,35,Punt Force Trauma,https://pitfootball.com/league/pit-football/division/29/teams/189,0,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/29/schedule/726
2025-11-22,22:30,5v5,Touch_Division_4,REGULAR,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/17/teams/177,20,Rifles,https://pitfootball.com/league/pit-football/division/17/teams/237,19,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/17/schedule/732
2025-11-22,22:30,Flag,Flag_D3_Coed,REGULAR,Hot Mess Express,https://pitfootball.com/league/pit-football/division/31/teams/243,28,Mothmen,https://pitfootball.com/league/pit-football/division/31/teams/242,25,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/31/schedule/729
2025-11-22,21:45,5v5,Touch_Division_4,REGULAR,Rouge Gods,https://pitfootball.com/league/pit-football/division/17/teams/232,24,Andriys Dream Team,https://pitfootball.com/league/pit-football/division/17/teams/234,39,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/17/schedule/720
2025-11-22,21:45,5v5,Touch_Division_4,REGULAR,Down 2 Football,https://pitfootball.com/league/pit-football/division/17/teams/338,38,God Hates Jags,https://pitfootball.com/league/pit-football/division/17/teams/153,32,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/17/schedule/723
2025-11-22,21:45,5v5,Touch_Division_6,REGULAR,Sacks in the city,https://pitfootball.com/league/pit-football/division/19/teams/251,12,Gotham Knights Legends,https://pitfootball.com/league/pit-football/division/19/teams/115,33,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/19/schedule/717
2025-11-22,21:45,Coed,Coed_Division,REGULAR,Skibidi Squad,https://pitfootball.com/league/pit-football/division/30/teams/235,13,Danger Zone (Coed),https://pitfootball.com/league/pit-football/division/30/teams/203,48,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/30/schedule/712
2025-11-22,20:45,5v5,Touch_Division_5,REGULAR,Rouge Farm,https://pitfootball.com/league/pit-football/division/18/teams/258,31,Bleues Clueless,https://pitfootball.com/league/pit-football/division/18/teams/210,19,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/18/schedule/716
2025-11-22,20:45,5v5,Touch_Division_8,REGULAR,Post Dig Picks Route,https://pitfootball.com/league/pit-football/division/21/teams/353,39,Necessary Roughness,https://pitfootball.com/league/pit-football/division/21/teams/266,20,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/21/schedule/711
2025-11-22,19:45,5v5,Touch_Division_10,REGULAR,Redwood Brotherhood,https://pitfootball.com/league/pit-football/division/23/teams/229,6,Fooseballers,https://pitfootball.com/league/pit-football/division/23/teams/272,36,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/23/schedule/710
2025-11-22,19:45,5v5,Touch_Division_9,REGULAR,Football Is Fun,https://pitfootball.com/league/pit-football/division/22/teams/365,23,Deep Balls n House Calls,https://pitfootball.com/league/pit-football/division/22/teams/339,20,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/22/schedule/929
2025-11-22,00:45,5v5,Touch_Division_13,REGULAR,Edgeatrons,https://pitfootball.com/league/pit-football/division/26/teams/274,44,The Blue Ballers,https://pitfootball.com/league/pit-football/division/26/teams/282,6,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/26/schedule/703
2025-11-22,00:45,5v5,Touch_Division_16,REGULAR,Stagg and the Greybeard Broncos,https://pitfootball.com/league/pit-football/division/29/teams/131,31,WF,https://pitfootball.com/league/pit-football/division/29/teams/220,32,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/29/schedule/700
2025-11-22,00:45,5v5,Touch_Division_18,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/division/33/teams/301,38,Glazed and Confused,https://pitfootball.com/league/pit-football/division/33/teams/308,12,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/33/schedule/709
2025-11-22,00:45,5v5,Touch_Division_9,REGULAR,tunasub,https://pitfootball.com/league/pit-football/division/22/teams/144,20,Chill Guys,https://pitfootball.com/league/pit-football/division/22/teams/257,21,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/22/schedule/706
2025-11-22,00:05,5v5,Touch_Division_1_&_2,REGULAR,MennoKnights and the Frog,https://pitfootball.com/league/pit-football/division/14/teams/127,44,Big Baller Brand,https://pitfootball.com/league/pit-football/division/14/teams/79,53,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/14/schedule/694
2025-11-22,00:05,5v5,Touch_Division_6,REGULAR,Northern,https://pitfootball.com/league/pit-football/division/19/teams/254,13,D3F,https://pitfootball.com/league/pit-football/division/19/teams/253,13,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/19/schedule/688
2025-11-22,00:05,5v5,Touch_Division_7,REGULAR,We Survived,https://pitfootball.com/league/pit-football/division/20/teams/260,38,Brewers,https://pitfootball.com/league/pit-football/division/20/teams/256,14,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/20/schedule/697
2025-11-22,00:05,Flag,Flag_D1_Competitive,REGULAR,Peg CIty,https://pitfootball.com/league/pit-football/division/12/teams/145,33,Manitoba Alliance,https://pitfootball.com/league/pit-football/division/12/teams/147,19,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/12/schedule/691
2025-11-21,23:45,5v5,Touch_Division_14,REGULAR,Passaholics,https://pitfootball.com/league/pit-football/division/27/teams/291,31,Injured Reserve,https://pitfootball.com/league/pit-football/division/27/teams/289,37,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/27/schedule/705
2025-11-21,23:45,5v5,Touch_Division_17,REGULAR,Cinnamon Toast Crunch,https://pitfootball.com/league/pit-football/division/32/teams/311,20,Rach Hard Cachs,https://pitfootball.com/league/pit-football/division/32/teams/300,27,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/32/schedule/699
2025-11-21,23:45,5v5,Touch_Division_17,REGULAR,Wheeling Hamoods,https://pitfootball.com/league/pit-football/division/32/teams/294,0,Droppin Dimes,https://pitfootball.com/league/pit-football/division/32/teams/309,1,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/32/schedule/702
2025-11-21,23:45,5v5,Touch_Division_18,REGULAR,Low Expectationz,https://pitfootball.com/league/pit-football/division/33/teams/303,21,Toxic Waste,https://pitfootball.com/league/pit-football/division/33/teams/306,20,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/33/schedule/708
2025-11-21,23:05,5v5,Touch_Division_18,REGULAR,SKOL,https://pitfootball.com/league/pit-football/division/33/teams/307,32,Post Dig Pick Routes 2: return of the bicep,https://pitfootball.com/league/pit-football/division/33/teams/305,18,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/33/schedule/687
2025-11-21,23:05,5v5,Touch_Division_8,REGULAR,Les Amis D'Huddle,https://pitfootball.com/league/pit-football/division/21/teams/267,24,Blue Bunglers,https://pitfootball.com/league/pit-football/division/21/teams/263,19,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/21/schedule/693
2025-11-21,23:05,5v5,Touch_Division_9,REGULAR,Red Light Green Light,https://pitfootball.com/league/pit-football/division/22/teams/262,26,Nixons Disciples,https://pitfootball.com/league/pit-football/division/22/teams/136,19,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/22/schedule/696
2025-11-21,23:05,Flag,Flag_D2_Recreational,REGULAR,That's a Gimme,https://pitfootball.com/league/pit-football/division/13/teams/168,13,North Bay IR,https://pitfootball.com/league/pit-football/division/13/teams/233,45,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/13/schedule/690
2025-11-21,22:45,5v5,Touch_Division_11,REGULAR,Stone Cold Killas,https://pitfootball.com/league/pit-football/division/24/teams/277,25,Wickermen,https://pitfootball.com/league/pit-football/division/24/teams/217,19,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/24/schedule/704
2025-11-21,22:45,5v5,Touch_Division_13,REGULAR,Ball Handlers,https://pitfootball.com/league/pit-football/division/26/teams/281,20,Dingos,https://pitfootball.com/league/pit-football/division/26/teams/286,26,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/26/schedule/701
2025-11-21,22:45,5v5,Touch_Division_15,REGULAR,The Blue Ballers,https://pitfootball.com/league/pit-football/division/28/teams/296,17,Les Rouges,https://pitfootball.com/league/pit-football/division/28/teams/116,19,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/28/schedule/707
2025-11-21,22:45,Coed,Coed_Division,REGULAR,St john's alumni,https://pitfootball.com/league/pit-football/division/30/teams/85,31,69ers,https://pitfootball.com/league/pit-football/division/30/teams/86,6,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/30/schedule/698
2025-11-21,22:05,5v5,Touch_Division_17,REGULAR,Back That Pass Up,https://pitfootball.com/league/pit-football/division/32/teams/302,13,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/32/teams/310,29,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/32/schedule/695
2025-11-21,22:05,Coed,Coed_Division,REGULAR,Please Lettuce Win,https://pitfootball.com/league/pit-football/division/30/teams/161,13,DilloMania 1985,https://pitfootball.com/league/pit-football/division/30/teams/109,7,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/30/schedule/686
2025-11-21,22:05,Flag,Flag_D1_Competitive,REGULAR,Winnipeg Rebellion,https://pitfootball.com/league/pit-football/division/12/teams/163,39,MennoKnights,https://pitfootball.com/league/pit-football/division/12/teams/126,36,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/12/schedule/689
2025-11-21,22:05,Flag,Flag_D2_Recreational,REGULAR,Peg City Pipeline,https://pitfootball.com/league/pit-football/division/13/teams/225,31,Honey Packs,https://pitfootball.com/league/pit-football/division/13/teams/113,25,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/13/schedule/692
2025-11-16,00:30,5v5,Touch_Division_12,REGULAR,Itis,https://pitfootball.com/league/pit-football/division/25/teams/342,7,Touchdown there,https://pitfootball.com/league/pit-football/division/25/teams/249,20,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/25/schedule/679
2025-11-16,00:30,5v5,Touch_Division_16,REGULAR,WF,https://pitfootball.com/league/pit-football/division/29/teams/220,12,Endzone,https://pitfootball.com/league/pit-football/division/29/teams/375,32,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/29/schedule/676
2025-11-16,00:30,5v5,Touch_Division_18,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/division/33/teams/301,6,Low Expectationz,https://pitfootball.com/league/pit-football/division/33/teams/303,21,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/33/schedule/685
2025-11-16,00:30,5v5,Touch_Division_9,REGULAR,Deep Balls n House Calls,https://pitfootball.com/league/pit-football/division/22/teams/339,0,Chill Guys,https://pitfootball.com/league/pit-football/division/22/teams/257,35,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/22/schedule/682
2025-11-15,23:45,5v5,Touch_Division_18,REGULAR,Glazed and Confused,https://pitfootball.com/league/pit-football/division/33/teams/308,22,Post Dig Pick Routes 2: return of the bicep,https://pitfootball.com/league/pit-football/division/33/teams/305,24,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/33/schedule/662
2025-11-15,23:45,5v5,Touch_Division_1_&_2,REGULAR,Polk High,https://pitfootball.com/league/pit-football/division/14/teams/134,25,Seafood City,https://pitfootball.com/league/pit-football/division/14/teams/213,26,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/14/schedule/667
2025-11-15,23:45,5v5,Touch_Division_3,REGULAR,Cream of the century,https://pitfootball.com/league/pit-football/division/16/teams/205,46,Cream on your TDs,https://pitfootball.com/league/pit-football/division/16/teams/206,28,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/16/schedule/673
2025-11-15,23:45,5v5,Touch_Division_7,REGULAR,We Survived,https://pitfootball.com/league/pit-football/division/20/teams/260,46,Fail Mary,https://pitfootball.com/league/pit-football/division/20/teams/172,37,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/20/schedule/670
2025-11-15,23:30,5v5,Touch_Division_13,REGULAR,Ball Handlers,https://pitfootball.com/league/pit-football/division/26/teams/281,25,Huddle Buddies,https://pitfootball.com/league/pit-football/division/26/teams/287,38,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/26/schedule/681
2025-11-15,23:30,5v5,Touch_Division_14,REGULAR,Passaholics,https://pitfootball.com/league/pit-football/division/27/teams/291,13,Brady's Deflated Balls,https://pitfootball.com/league/pit-football/division/27/teams/292,19,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/27/schedule/678
2025-11-15,23:30,5v5,Touch_Division_15,REGULAR,Walk-Off Flockas,https://pitfootball.com/league/pit-football/division/28/teams/165,18,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/28/teams/194,19,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/28/schedule/675
2025-11-15,23:30,5v5,Touch_Division_15,REGULAR,Les Rouges,https://pitfootball.com/league/pit-football/division/28/teams/116,24,Gooney Toons,https://pitfootball.com/league/pit-football/division/28/teams/288,13,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/28/schedule/684
2025-11-15,22:45,5v5,Touch_Division_10,REGULAR,Redwood Brotherhood,https://pitfootball.com/league/pit-football/division/23/teams/229,6,59ers,https://pitfootball.com/league/pit-football/division/23/teams/340,34,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/23/schedule/669
2025-11-15,22:45,5v5,Touch_Division_6,REGULAR,Sisters Football Club,https://pitfootball.com/league/pit-football/division/19/teams/250,20,Northern,https://pitfootball.com/league/pit-football/division/19/teams/254,0,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/19/schedule/661
2025-11-15,22:45,5v5,Touch_Division_6,REGULAR,Sacks in the city,https://pitfootball.com/league/pit-football/division/19/teams/251,13,D3F,https://pitfootball.com/league/pit-football/division/19/teams/253,34,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/19/schedule/666
2025-11-15,22:45,Coed,Coed_Division,REGULAR,Skibidi Squad,https://pitfootball.com/league/pit-football/division/30/teams/235,18,DilloMania 1985,https://pitfootball.com/league/pit-football/division/30/teams/109,12,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/30/schedule/672
2025-11-15,22:30,5v5,Touch_Division_12,REGULAR,Moneyball,https://pitfootball.com/league/pit-football/division/25/teams/124,53,EG204,https://pitfootball.com/league/pit-football/division/25/teams/374,6,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/25/schedule/680
2025-11-15,22:30,5v5,Touch_Division_15,REGULAR,Hawks,https://pitfootball.com/league/pit-football/division/28/teams/173,30,The Blue Ballers,https://pitfootball.com/league/pit-football/division/28/teams/296,32,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/28/schedule/683
2025-11-15,22:30,Flag,Flag_D3_Coed,REGULAR,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/division/31/teams/245,35,Mothmen,https://pitfootball.com/league/pit-football/division/31/teams/242,12,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/31/schedule/674
2025-11-15,22:30,Flag,Flag_D3_Coed,REGULAR,Fearless,https://pitfootball.com/league/pit-football/division/31/teams/241,14,Hot Mess Express,https://pitfootball.com/league/pit-football/division/31/teams/243,41,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/31/schedule/677
