Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary,Scraped_At
2026-04-04,6:45 PM,Flag,Flag_D3_Men's,REGULAR,Bikini Bottoms,https://pitfootball.com/league/pit-football/teams/586,31,U16 Team Manitoba,https://pitfootball.com/league/pit-football/teams/549,38,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/115/schedule/2075,2026-08-29 15:30:28
2026-04-04,6:30 PM,Flag,Flag_D1_Men's,REGULAR,Peg CIty,https://pitfootball.com/league/pit-football/teams/605,46,MennoKnights,https://pitfootball.com/league/pit-football/teams/563,26,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/2052,2026-08-29 15:30:28
2026-04-04,6:30 PM,Flag,Flag_D1_Women's,REGULAR,Team Manitoba U19 girls,https://pitfootball.com/league/pit-football/teams/542,18,Team Manitoba U18 Girls,https://pitfootball.com/league/pit-football/teams/544,51,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/173/schedule/2046,2026-08-29 15:30:28
2026-04-04,6:30 PM,5v5,Touch_Division_6,REGULAR,Past Our Bed Time,https://pitfootball.com/league/pit-football/teams/590,38,Old Baller Brand,https://pitfootball.com/league/pit-football/teams/655,19,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/123/schedule/2092,2026-08-29 15:30:28
2026-04-04,6:30 PM,5v5,Touch_Division_5,REGULAR,Past Our Bed Time,https://pitfootball.com/league/pit-football/teams/590,38,Old Baller Brand,https://pitfootball.com/league/pit-football/teams/655,19,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/123/schedule/2092,2026-08-29 15:30:28
2026-04-04,6:30 PM,Flag,Flag_D2_Men's,REGULAR,Rebellion (Old-Timers),https://pitfootball.com/league/pit-football/teams/556,27,U18 Team Manitoba,https://pitfootball.com/league/pit-football/teams/603,12,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/114/schedule/2058,2026-08-29 15:30:28
2026-04-04,11:30 PM,5v5,Touch_Division_8,REGULAR,Old Dogs,https://pitfootball.com/league/pit-football/teams/559,0,Football Is Fun,https://pitfootball.com/league/pit-football/teams/653,1,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/126/schedule/2051,2026-08-29 15:30:28
2026-04-04,11:30 PM,5v5,Touch_Division_3,REGULAR,Homer Hawks,https://pitfootball.com/league/pit-football/teams/601,32,Iowa Track Stars,https://pitfootball.com/league/pit-football/teams/616,28,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/121/schedule/2079,2026-08-29 15:30:28
2026-04-04,11:00 PM,5v5,Touch_Division_16,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/teams/551,12,The Big Black Brant,https://pitfootball.com/league/pit-football/teams/552,7,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/178/schedule/2088,2026-08-29 15:30:28
2026-04-04,11:00 PM,5v5,Touch_Division_7,REGULAR,Moneyball,https://pitfootball.com/league/pit-football/teams/626,12,Folks from the East,https://pitfootball.com/league/pit-football/teams/658,37,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/125/schedule/2065,2026-08-29 15:30:28
2026-04-03,9:30 PM,5v5,Touch_Division_13,REGULAR,Passaholics,https://pitfootball.com/league/pit-football/teams/611,19,One Bourbon,https://pitfootball.com/league/pit-football/teams/562,28,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/131/schedule/2084,2026-08-29 15:30:28
2026-04-03,9:30 PM,5v5,Touch_Division_14,REGULAR,Vorsprung Mafia,https://pitfootball.com/league/pit-football/teams/547,12,Reapers,https://pitfootball.com/league/pit-football/teams/532,28,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/132/schedule/2064,2026-08-29 15:30:28
2026-04-03,9:30 PM,5v5,Touch_Division_7,REGULAR,The Wickermen,https://pitfootball.com/league/pit-football/teams/631,21,The Northern,https://pitfootball.com/league/pit-football/teams/607,25,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/125/schedule/2081,2026-08-29 15:30:28
2026-04-03,9:30 PM,5v5,Touch_Division_1_&_2,REGULAR,Warriors,https://pitfootball.com/league/pit-football/teams/625,13,North Bay,https://pitfootball.com/league/pit-football/teams/651,46,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/2055,2026-08-29 15:30:28
2026-04-03,8:30 PM,5v5,Touch_Division_11,REGULAR,WANGHAF,https://pitfootball.com/league/pit-football/teams/643,18,First Downers,https://pitfootball.com/league/pit-football/teams/609,39,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/129/schedule/2063,2026-08-29 15:30:28
2026-04-03,8:30 PM,5v5,Touch_Division_10,REGULAR,Ball Handlers,https://pitfootball.com/league/pit-football/teams/583,44,Gym Class Zeros,https://pitfootball.com/league/pit-football/teams/585,25,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/128/schedule/2086,2026-08-29 15:30:28
2026-04-03,8:30 PM,5v5,Touch_Division_1_&_2,REGULAR,Polk High,https://pitfootball.com/league/pit-football/teams/613,29,Be Sexy,https://pitfootball.com/league/pit-football/teams/574,18,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/175/schedule/2062,2026-08-29 15:30:28
2026-04-03,8:30 PM,Flag,Flag_D2_Men's,REGULAR,U19 Team Manitoba,https://pitfootball.com/league/pit-football/teams/604,45,Down to Flag,https://pitfootball.com/league/pit-football/teams/619,20,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/114/schedule/2056,2026-08-29 15:30:28
2026-04-03,7:30 PM,Coed,Coed_Division_(Flag),REGULAR,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/teams/633,14,Disabled Guardians,https://pitfootball.com/league/pit-football/teams/650,33,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/117/schedule/2050,2026-08-29 15:30:28
2026-04-03,7:30 PM,5v5,Touch_Division_7,REGULAR,Necessary Roughness,https://pitfootball.com/league/pit-football/teams/608,19,431 Shootaz,https://pitfootball.com/league/pit-football/teams/592,38,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/125/schedule/2072,2026-08-29 15:30:28
2026-04-03,7:30 PM,5v5,Touch_Division_1_&_2,REGULAR,Cream Team,https://pitfootball.com/league/pit-football/teams/624,38,Rouge Gods,https://pitfootball.com/league/pit-football/teams/628,39,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/2061,2026-08-29 15:30:28
2026-04-03,7:30 PM,5v5,Touch_Division_9,REGULAR,Stone Cold Killas,https://pitfootball.com/league/pit-football/teams/576,40,Cougar hunters,https://pitfootball.com/league/pit-football/teams/579,37,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/127/schedule/2066,2026-08-29 15:30:28
2026-04-03,6:30 PM,Coed,Coed_Division_(Flag),REGULAR,Hot Mess Express,https://pitfootball.com/league/pit-football/teams/623,21,Bruh,https://pitfootball.com/league/pit-football/teams/637,31,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/117/schedule/2067,2026-08-29 15:30:28
2026-04-03,6:30 PM,5v5,Touch_Division_16,REGULAR,Rach Hard Cachs,https://pitfootball.com/league/pit-football/teams/580,20,Toxic Waste,https://pitfootball.com/league/pit-football/teams/634,7,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/178/schedule/2087,2026-08-29 15:30:28
2026-04-03,6:30 PM,5v5,Touch_Division_8,REGULAR,Deep Copper,https://pitfootball.com/league/pit-football/teams/561,6,Chill Guys,https://pitfootball.com/league/pit-football/teams/617,28,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/126/schedule/2073,2026-08-29 15:30:28
2026-04-03,6:30 PM,5v5,Touch_Division_4,REGULAR,Rouge Farm,https://pitfootball.com/league/pit-football/teams/641,26,Gotham Knights Legends,https://pitfootball.com/league/pit-football/teams/627,40,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/122/schedule/2057,2026-08-29 15:30:28
2026-03-28,9:30 PM,5v5,Touch_Division_12,REGULAR,Boozers,https://pitfootball.com/league/pit-football/teams/615,6,Banda Makers,https://pitfootball.com/league/pit-football/teams/595,24,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/130/schedule/2038,2026-08-29 15:30:28
2026-03-28,9:30 PM,Flag,Flag_D1_Men's,REGULAR,North Bay Flag,https://pitfootball.com/league/pit-football/teams/528,46,Peg CIty,https://pitfootball.com/league/pit-football/teams/605,47,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/2023,2026-08-29 15:30:28
2026-03-28,9:30 PM,5v5,Touch_Division_16,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/teams/551,21,Droppin Dimes,https://pitfootball.com/league/pit-football/teams/581,38,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/178/schedule/2027,2026-08-29 15:30:28
2026-03-28,9:30 PM,5v5,Touch_Division_16,REGULAR,Original 16 Free Agents,https://pitfootball.com/league/pit-football/teams/573,12,Rach Hard Cachs,https://pitfootball.com/league/pit-football/teams/580,21,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/178/schedule/2035,2026-08-29 15:30:28
2026-03-28,9:30 PM,5v5,Touch_Division_3,REGULAR,Lizard Kings,https://pitfootball.com/league/pit-football/teams/612,22,Goobers,https://pitfootball.com/league/pit-football/teams/639,24,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/121/schedule/2019,2026-08-29 15:30:28
2026-03-28,9:30 PM,Coed,Coed_Division_(Touch),REGULAR,Danger Zone,https://pitfootball.com/league/pit-football/teams/621,39,Seriously Fun,https://pitfootball.com/league/pit-football/teams/610,0,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/118/schedule/2031,2026-08-29 15:30:28
2026-03-28,9:30 PM,Coed,Coed_Division_(Touch),REGULAR,The Dirty Snaps,https://pitfootball.com/league/pit-football/teams/529,35,WEAM,https://pitfootball.com/league/pit-football/teams/645,37,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/118/schedule/2044,2026-08-29 15:30:28
2026-03-28,9:30 PM,5v5,Touch_Division_9,REGULAR,Cougar hunters,https://pitfootball.com/league/pit-football/teams/579,19,Average Sized Giants,https://pitfootball.com/league/pit-football/teams/657,32,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/127/schedule/2041,2026-08-29 15:30:28
2026-03-28,8:30 PM,Coed,Coed_Division_(Flag),REGULAR,Bruh,https://pitfootball.com/league/pit-football/teams/637,32,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/teams/633,31,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/117/schedule/2030,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_10,REGULAR,The Vaudevillians,https://pitfootball.com/league/pit-football/teams/614,40,Gym Class Zeros,https://pitfootball.com/league/pit-football/teams/585,34,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/128/schedule/2043,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_14,REGULAR,Back That Pass Up,https://pitfootball.com/league/pit-football/teams/575,27,Cheeky Pints,https://pitfootball.com/league/pit-football/teams/545,20,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/132/schedule/2034,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_8,REGULAR,Deep Copper,https://pitfootball.com/league/pit-football/teams/561,0,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/teams/569,35,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/126/schedule/2040,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_6,REGULAR,More Heart Than Demar,https://pitfootball.com/league/pit-football/teams/630,47,Injured Reserve,https://pitfootball.com/league/pit-football/teams/567,26,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/124/schedule/2037,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_4,REGULAR,Kate & Co.,https://pitfootball.com/league/pit-football/teams/591,19,Gotham Knights Legends,https://pitfootball.com/league/pit-football/teams/627,39,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/122/schedule/2022,2026-08-29 15:30:28
2026-03-28,8:30 PM,Flag,Flag_D3_Men's,REGULAR,Bikini Bottoms,https://pitfootball.com/league/pit-football/teams/586,6,Bench Warmers,https://pitfootball.com/league/pit-football/teams/589,50,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/115/schedule/2026,2026-08-29 15:30:28
2026-03-28,8:30 PM,5v5,Touch_Division_9,REGULAR,Honeysuckle Football Boys,https://pitfootball.com/league/pit-football/teams/571,23,Fooseballers,https://pitfootball.com/league/pit-football/teams/578,13,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/127/schedule/2018,2026-08-29 15:30:28
2026-03-28,12:00 AM,5v5,Touch_Division_11,REGULAR,Silverbacks,https://pitfootball.com/league/pit-football/teams/557,18,First Downers,https://pitfootball.com/league/pit-football/teams/609,38,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/129/schedule/2010,2026-08-29 15:30:28
2026-03-28,12:00 AM,5v5,Touch_Division_11,REGULAR,WANGHAF,https://pitfootball.com/league/pit-football/teams/643,76,Blue Ballers,https://pitfootball.com/league/pit-football/teams/606,18,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/129/schedule/2013,2026-08-29 15:30:28
2026-03-28,12:00 AM,5v5,Touch_Division_15,REGULAR,Cinnamon Toast Crunch,https://pitfootball.com/league/pit-football/teams/640,8,Young Bucks and Old Fs,https://pitfootball.com/league/pit-football/teams/596,25,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/133/schedule/2011,2026-08-29 15:30:28
2026-03-28,12:00 AM,5v5,Touch_Division_14,REGULAR,Practice Safe Sacks,https://pitfootball.com/league/pit-football/teams/558,20,Reapers,https://pitfootball.com/league/pit-football/teams/532,19,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/132/schedule/2017,2026-08-29 15:30:28
2026-03-28,11:30 PM,Flag,Flag_D1_Men's,REGULAR,A1 Flags,https://pitfootball.com/league/pit-football/teams/647,20,Alliance,https://pitfootball.com/league/pit-football/teams/594,35,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/2025,2026-08-29 15:30:28
2026-03-28,11:30 PM,5v5,Touch_Division_13,REGULAR,Passaholics,https://pitfootball.com/league/pit-football/teams/611,16,Hawks,https://pitfootball.com/league/pit-football/teams/632,25,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/131/schedule/2033,2026-08-29 15:30:28
2026-03-28,11:30 PM,5v5,Touch_Division_6,REGULAR,Avengers,https://pitfootball.com/league/pit-football/teams/649,24,Awesome luck,https://pitfootball.com/league/pit-football/teams/636,27,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/124/schedule/2021,2026-08-29 15:30:28
2026-03-28,11:30 PM,Flag,Flag_D2_Men's,REGULAR,The Diddlers,https://pitfootball.com/league/pit-football/teams/638,25,Down to Flag,https://pitfootball.com/league/pit-football/teams/619,46,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/114/schedule/2029,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_12,REGULAR,Third Down For What,https://pitfootball.com/league/pit-football/teams/602,31,TouchDown Syndrome,https://pitfootball.com/league/pit-football/teams/648,12,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/130/schedule/2036,2026-08-29 15:30:28
2026-03-28,10:30 PM,Flag,Flag_D1_Men's,REGULAR,MennoKnights,https://pitfootball.com/league/pit-football/teams/563,47,Rebellion,https://pitfootball.com/league/pit-football/teams/584,46,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/2024,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_10,REGULAR,Ball Handlers,https://pitfootball.com/league/pit-football/teams/583,38,The peasants,https://pitfootball.com/league/pit-football/teams/622,13,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/128/schedule/2020,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_15,REGULAR,Almost Athletes,https://pitfootball.com/league/pit-football/teams/642,0,Punt Force Trauma,https://pitfootball.com/league/pit-football/teams/550,46,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/133/schedule/2045,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_8,REGULAR,Football Is Fun,https://pitfootball.com/league/pit-football/teams/653,21,Average Joes,https://pitfootball.com/league/pit-football/teams/654,20,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/126/schedule/2032,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_8,REGULAR,Chill Guys,https://pitfootball.com/league/pit-football/teams/617,14,Old Dogs,https://pitfootball.com/league/pit-football/teams/559,6,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/126/schedule/2039,2026-08-29 15:30:28
2026-03-28,10:30 PM,5v5,Touch_Division_7,REGULAR,The Northern,https://pitfootball.com/league/pit-football/teams/607,15,Moneyball,https://pitfootball.com/league/pit-football/teams/626,35,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/125/schedule/2042,2026-08-29 15:30:28
2026-03-28,10:30 PM,Flag,Flag_D2_Men's,REGULAR,U19 Team Manitoba,https://pitfootball.com/league/pit-football/teams/604,55,Peg City Pipeline,https://pitfootball.com/league/pit-football/teams/629,13,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/114/schedule/2028,2026-08-29 15:30:28
2026-03-27,9:45 PM,Flag,Flag_D1_Women's,REGULAR,Team Manitoba U16 Girls,https://pitfootball.com/league/pit-football/teams/543,27,Triple T,https://pitfootball.com/league/pit-football/teams/600,26,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/173/schedule/2004,2026-08-29 15:30:28
2026-03-27,9:45 PM,5v5,Touch_Division_7,REGULAR,The Wickermen,https://pitfootball.com/league/pit-football/teams/631,32,431 Shootaz,https://pitfootball.com/league/pit-football/teams/592,28,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/125/schedule/1998,2026-08-29 15:30:28
2026-03-27,9:45 PM,5v5,Touch_Division_5,REGULAR,Young Guns Two,https://pitfootball.com/league/pit-football/teams/599,33,Old Baller Brand,https://pitfootball.com/league/pit-football/teams/655,36,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/123/schedule/2007,2026-08-29 15:30:28
2026-03-27,9:45 PM,5v5,Touch_Division_4,REGULAR,Gym Class Heroes,https://pitfootball.com/league/pit-football/teams/588,39,Rouge Farm,https://pitfootball.com/league/pit-football/teams/641,46,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/122/schedule/2001,2026-08-29 15:30:28
2026-03-27,11:45 PM,5v5,Touch_Division_10,REGULAR,Venum,https://pitfootball.com/league/pit-football/teams/565,26,Loose Cannons,https://pitfootball.com/league/pit-football/teams/620,14,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/128/schedule/2009,2026-08-29 15:30:28
2026-03-27,11:45 PM,5v5,Touch_Division_5,REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/teams/577,39,GCH: The Second Coming,https://pitfootball.com/league/pit-football/teams/587,28,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/123/schedule/2006,2026-08-29 15:30:28
2026-03-27,11:45 PM,5v5,Touch_Division_1_&_2,REGULAR,Polk High,https://pitfootball.com/league/pit-football/teams/613,38,Rouge Gods,https://pitfootball.com/league/pit-football/teams/628,34,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/2003,2026-08-29 15:30:28
2026-03-27,11:45 PM,5v5,Touch_Division_9,REGULAR,Stone Cold Killas,https://pitfootball.com/league/pit-football/teams/576,33,Young Wild and Free,https://pitfootball.com/league/pit-football/teams/566,20,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/127/schedule/2000,2026-08-29 15:30:28
2026-03-27,11:00 PM,5v5,Touch_Division_13,REGULAR,Checkdown Chumps,https://pitfootball.com/league/pit-football/teams/564,18,Low Expectationz,https://pitfootball.com/league/pit-football/teams/560,15,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/131/schedule/2014,2026-08-29 15:30:28
2026-03-27,11:00 PM,5v5,Touch_Division_13,REGULAR,One Bourbon,https://pitfootball.com/league/pit-football/teams/562,26,WF,https://pitfootball.com/league/pit-football/teams/656,39,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/131/schedule/2016,2026-08-29 15:30:28
2026-03-27,11:00 PM,5v5,Touch_Division_14,REGULAR,Vorsprung Mafia,https://pitfootball.com/league/pit-football/teams/547,26,The Unction,https://pitfootball.com/league/pit-football/teams/597,25,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/132/schedule/2015,2026-08-29 15:30:28
2026-03-27,11:00 PM,5v5,Touch_Division_1_&_2,REGULAR,Cream Team,https://pitfootball.com/league/pit-football/teams/624,51,Warriors,https://pitfootball.com/league/pit-football/teams/625,33,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/2012,2026-08-29 15:30:28
2026-03-27,10:45 PM,Flag,Flag_D1_Women's,REGULAR,Team Manitoba U18 Girls,https://pitfootball.com/league/pit-football/teams/544,34,Havoc,https://pitfootball.com/league/pit-football/teams/546,12,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/173/schedule/2005,2026-08-29 15:30:28
2026-03-27,10:45 PM,5v5,Touch_Division_3,REGULAR,Homer Hawks,https://pitfootball.com/league/pit-football/teams/601,34,Bleue’s Clueless,https://pitfootball.com/league/pit-football/teams/652,35,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/121/schedule/2002,2026-08-29 15:30:28
2026-03-27,10:45 PM,Coed,Coed_Division_(Touch),REGULAR,Here for the Football,https://pitfootball.com/league/pit-football/teams/635,46,Mean Girls,https://pitfootball.com/league/pit-football/teams/593,20,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/118/schedule/1999,2026-08-29 15:30:28
2026-03-27,10:45 PM,Coed,Coed_Division_(Touch),REGULAR,Winnipeg Wolfpack,https://pitfootball.com/league/pit-football/teams/548,34,Double tD’s,https://pitfootball.com/league/pit-football/teams/530,2,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/118/schedule/2008,2026-08-29 15:30:28
2026-03-22,12:00 AM,5v5,Touch_Division_12,REGULAR,TouchDown Syndrome,https://pitfootball.com/league/pit-football/teams/648,24,Senor Ian's Los Amigos,https://pitfootball.com/league/pit-football/teams/568,31,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/130/schedule/1982,2026-08-29 15:30:28
2026-03-22,12:00 AM,5v5,Touch_Division_16,REGULAR,Undisputed Era,https://pitfootball.com/league/pit-football/teams/551,14,Toxic Waste,https://pitfootball.com/league/pit-football/teams/634,52,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/178/schedule/1985,2026-08-29 15:30:28
2026-03-22,12:00 AM,5v5,Touch_Division_8,REGULAR,Deep Copper,https://pitfootball.com/league/pit-football/teams/561,18,Football Is Fun,https://pitfootball.com/league/pit-football/teams/653,32,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/126/schedule/1976,2026-08-29 15:30:28
2026-03-22,12:00 AM,5v5,Touch_Division_6,REGULAR,More Heart Than Demar,https://pitfootball.com/league/pit-football/teams/630,30,Awesome luck,https://pitfootball.com/league/pit-football/teams/636,35,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/124/schedule/1979,2026-08-29 15:30:28
2026-03-21,9:30 PM,Flag,Flag_D1_Men's,REGULAR,MennoKnights,https://pitfootball.com/league/pit-football/teams/563,46,A1 Flags,https://pitfootball.com/league/pit-football/teams/647,45,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/1989,2026-08-29 15:30:28
2026-03-21,9:30 PM,Flag,Flag_D1_Women's,REGULAR,Team Manitoba U19 girls,https://pitfootball.com/league/pit-football/teams/542,12,Havoc,https://pitfootball.com/league/pit-football/teams/546,21,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/173/schedule/1986,2026-08-29 15:30:28
2026-03-21,9:30 PM,5v5,Touch_Division_14,REGULAR,The Unction,https://pitfootball.com/league/pit-football/teams/597,17,Cheeky Pints,https://pitfootball.com/league/pit-football/teams/545,6,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/132/schedule/1995,2026-08-29 15:30:28
2026-03-21,9:30 PM,Flag,Flag_D2_Men's,REGULAR,U19 Team Manitoba,https://pitfootball.com/league/pit-football/teams/604,41,U18 Team Manitoba,https://pitfootball.com/league/pit-football/teams/603,42,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/114/schedule/1992,2026-08-29 15:30:28
2026-03-21,12:00 AM,5v5,Touch_Division_12,REGULAR,Third Down For What,https://pitfootball.com/league/pit-football/teams/602,55,Naughty Nightmares,https://pitfootball.com/league/pit-football/teams/531,18,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/130/schedule/1953,2026-08-29 15:30:28
2026-03-21,12:00 AM,5v5,Touch_Division_16,REGULAR,Droppin Dimes,https://pitfootball.com/league/pit-football/teams/581,7,Rach Hard Cachs,https://pitfootball.com/league/pit-football/teams/580,26,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/178/schedule/1965,2026-08-29 15:30:28
2026-03-21,12:00 AM,5v5,Touch_Division_5,REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/teams/577,26,Old Baller Brand,https://pitfootball.com/league/pit-football/teams/655,29,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/123/schedule/1957,2026-08-29 15:30:28
2026-03-21,12:00 AM,5v5,Touch_Division_9,REGULAR,Young Wild and Free,https://pitfootball.com/league/pit-football/teams/566,13,Fooseballers,https://pitfootball.com/league/pit-football/teams/578,19,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/127/schedule/1961,2026-08-29 15:30:28
2026-03-21,11:30 PM,Coed,Coed_Division_(Flag),REGULAR,Bruh,https://pitfootball.com/league/pit-football/teams/637,12,Disabled Guardians,https://pitfootball.com/league/pit-football/teams/650,38,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/117/schedule/1997,2026-08-29 15:30:28
2026-03-21,11:30 PM,5v5,Touch_Division_1_&_2,REGULAR,Polk High,https://pitfootball.com/league/pit-football/teams/613,46,Warriors,https://pitfootball.com/league/pit-football/teams/625,28,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/175/schedule/1994,2026-08-29 15:30:28
2026-03-21,11:30 PM,Flag,Flag_D2_Men's,REGULAR,Rebellion (Old-Timers),https://pitfootball.com/league/pit-football/teams/556,33,The Diddlers,https://pitfootball.com/league/pit-football/teams/638,7,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/114/schedule/1988,2026-08-29 15:30:28
2026-03-21,11:30 PM,Flag,Flag_D2_Men's,REGULAR,Peg City Pipeline,https://pitfootball.com/league/pit-football/teams/629,25,Down to Flag,https://pitfootball.com/league/pit-football/teams/619,34,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/114/schedule/1991,2026-08-29 15:30:28
